attendance_id,employee_id,date,status,hours_worked
3101,6842.0,01/08/2025,Absent,9.0
3102,2120.0,,WFH,8.0
3103,7510.0,,present,-1.0
3104,8006.0,2025/08/02,Present,
3105,5217.0,,Leave,15.0
3106,1390.0,2025/08/02,present,8.0
3107,7392.0,2025-08-01,Absent,15.0
3108,798.0,2025-08-01,Present,7.5
3109,7394.0,2025/08/02,Absent,9.0
3110,7352.0,2025/08/02,present,-1.0
3111,9094.0,,WFH,
3112,3808.0,01/08/2025,Present,9.0
3113,8746.0,2025-08-01,WFH,8.0
3114,4365.0,01/08/2025,WFH,9.0
3115,4784.0,2025-08-01,WFH,
3116,5805.0,01/08/2025,Absent,15.0
3117,993.0,2025/08/02,present,8.0
3118,2368.0,2025-08-01,WFH,8.0
3119,4490.0,2025/08/02,,8.0
3120,2013.0,2025-08-01,Leave,15.0
3121,2450.0,2025/08/02,Leave,-1.0
3122,5832.0,2025/08/02,,
3123,8356.0,01/08/2025,Present,9.0
3124,6388.0,2025/08/02,Absent,
3125,1256.0,,present,
3126,1526.0,2025/08/02,Present,8.0
3127,1341.0,2025/08/02,Present,15.0
3128,7435.0,2025-08-01,present,9.0
3129,1188.0,,Leave,-1.0
3130,7956.0,,Absent,8.0
3131,9724.0,2025-08-01,WFH,
3132,2099.0,2025/08/02,WFH,7.5
3133,2679.0,01/08/2025,Absent,8.0
3134,8213.0,2025/08/02,,7.5
3135,1358.0,2025-08-01,Present,-1.0
3136,6594.0,01/08/2025,,8.0
3137,3098.0,2025/08/02,WFH,7.5
3138,2644.0,2025/08/02,WFH,15.0
3139,3453.0,2025/08/02,Present,9.0
3140,3664.0,2025-08-01,present,7.5
3141,9929.0,,,8.0
3142,2906.0,,Absent,15.0
3143,8940.0,2025/08/02,Present,
3144,258.0,2025/08/02,Absent,
3145,7274.0,2025-08-01,present,7.5
3146,9316.0,,,9.0
3147,8553.0,,present,15.0
3148,3397.0,2025/08/02,,-1.0
3149,3921.0,2025-08-01,Absent,9.0
3150,9177.0,2025-08-01,Leave,7.5
3151,8802.0,2025-08-01,Present,9.0
3152,5316.0,,WFH,8.0
3153,8842.0,01/08/2025,Absent,-1.0
3154,4883.0,01/08/2025,present,7.5
3155,4097.0,,Absent,-1.0
3156,9086.0,,Present,15.0
3157,9134.0,01/08/2025,Absent,7.5
3158,32.0,01/08/2025,Absent,8.0
3159,9181.0,,Leave,9.0
3160,6456.0,01/08/2025,Leave,15.0
3161,3144.0,2025-08-01,Absent,9.0
3162,4200.0,,,
3163,9477.0,2025-08-01,WFH,-1.0
3164,5652.0,2025-08-01,Leave,7.5
3165,509.0,01/08/2025,Leave,8.0
3166,5587.0,,WFH,7.5
3167,1036.0,,,9.0
3168,2524.0,,Absent,8.0
3169,3528.0,2025/08/02,Leave,15.0
3170,2318.0,2025/08/02,Present,8.0
3171,7647.0,2025/08/02,WFH,15.0
3172,922.0,,Leave,15.0
3173,5633.0,01/08/2025,WFH,8.0
3174,9919.0,2025-08-01,Absent,7.5
3175,1591.0,,Present,15.0
3176,3984.0,,present,15.0
3177,8012.0,2025-08-01,present,
3178,9173.0,2025-08-01,,
3179,568.0,,WFH,
3180,6822.0,2025-08-01,Leave,15.0
3181,1173.0,2025-08-01,Leave,7.5
3182,43.0,2025/08/02,Leave,9.0
3183,4918.0,2025/08/02,Absent,8.0
3184,7178.0,2025-08-01,,8.0
3185,1798.0,01/08/2025,Absent,9.0
3186,5677.0,01/08/2025,WFH,15.0
3187,2425.0,01/08/2025,Absent,9.0
3188,8748.0,01/08/2025,Absent,-1.0
3189,2218.0,,present,15.0
3190,4261.0,,present,15.0
3191,1152.0,,Leave,8.0
3192,4592.0,01/08/2025,Absent,15.0
3193,6417.0,,Leave,7.5
3194,7117.0,2025-08-01,Absent,
3195,678.0,01/08/2025,Absent,
3196,5652.0,2025/08/02,WFH,-1.0
3197,8954.0,2025/08/02,Absent,8.0
3198,6335.0,01/08/2025,Present,-1.0
3199,3180.0,2025/08/02,present,
3200,9830.0,2025/08/02,,7.5
3201,3908.0,2025/08/02,Absent,
3202,4826.0,2025/08/02,Leave,9.0
3203,238.0,2025-08-01,WFH,15.0
3204,3167.0,2025-08-01,Present,7.5
3205,8568.0,,present,7.5
3206,7584.0,2025/08/02,WFH,
3207,2568.0,2025/08/02,WFH,8.0
3208,8463.0,2025/08/02,Leave,15.0
3209,4410.0,2025/08/02,Absent,9.0
3210,1207.0,01/08/2025,present,-1.0
3211,7929.0,01/08/2025,WFH,-1.0
3212,4946.0,2025-08-01,Absent,-1.0
3213,1134.0,,WFH,
3214,8230.0,01/08/2025,Absent,
3215,7914.0,,WFH,9.0
3216,5278.0,2025/08/02,Leave,15.0
3217,9273.0,2025/08/02,WFH,-1.0
3218,1462.0,2025/08/02,present,-1.0
3219,6329.0,2025-08-01,,9.0
3220,982.0,,Absent,-1.0
3221,2123.0,,Present,9.0
3222,9857.0,2025-08-01,WFH,-1.0
3223,1740.0,2025/08/02,WFH,9.0
3224,1331.0,2025-08-01,Absent,-1.0
3225,3437.0,2025/08/02,present,-1.0
3226,4940.0,2025-08-01,WFH,15.0
3227,1224.0,2025-08-01,present,
3228,6557.0,,present,8.0
3229,273.0,01/08/2025,,
3230,7956.0,,Absent,-1.0
3231,4444.0,2025-08-01,Leave,7.5
3232,7861.0,2025-08-01,,7.5
3233,7704.0,2025/08/02,Present,-1.0
3234,8838.0,2025-08-01,Leave,15.0
3235,8210.0,01/08/2025,Leave,9.0
3236,1409.0,2025/08/02,Absent,
3237,8465.0,2025/08/02,present,8.0
3238,4672.0,,WFH,
3239,9804.0,2025/08/02,Leave,8.0
3240,2536.0,,WFH,8.0
3241,2820.0,01/08/2025,present,-1.0
3242,8642.0,2025-08-01,,8.0
3243,650.0,2025/08/02,present,-1.0
3244,5546.0,,,
3245,5944.0,2025-08-01,WFH,
3246,3092.0,2025/08/02,,9.0
3247,3152.0,01/08/2025,present,
3248,9114.0,,,9.0
3249,7458.0,2025/08/02,present,7.5
3250,3671.0,2025/08/02,Absent,7.5
3251,6486.0,,Leave,15.0
3252,2524.0,01/08/2025,Leave,-1.0
3253,1024.0,,present,15.0
3254,4634.0,2025-08-01,,15.0
3255,7315.0,2025-08-01,Present,8.0
3256,9209.0,,Absent,9.0
3257,5191.0,01/08/2025,Leave,8.0
3258,6640.0,2025/08/02,present,-1.0
3259,6088.0,,present,
3260,9116.0,2025-08-01,present,9.0
3261,5107.0,2025/08/02,WFH,
3262,1835.0,2025/08/02,Absent,7.5
3263,2681.0,,Leave,7.5
3264,3140.0,2025-08-01,present,8.0
3265,9971.0,,,-1.0
3266,3559.0,2025/08/02,present,8.0
3267,1176.0,2025/08/02,,-1.0
3268,7654.0,01/08/2025,,7.5
3269,3217.0,01/08/2025,WFH,
3270,2370.0,,Present,7.5
3271,4153.0,2025/08/02,WFH,9.0
3272,574.0,2025/08/02,Present,9.0
3273,3487.0,,WFH,9.0
3274,7626.0,2025-08-01,Absent,15.0
3275,6704.0,01/08/2025,present,15.0
3276,3340.0,2025/08/02,present,7.5
3277,6406.0,01/08/2025,WFH,
3278,2549.0,2025-08-01,Present,15.0
3279,5396.0,2025-08-01,Leave,
3280,6428.0,2025-08-01,Absent,7.5
3281,8989.0,,Absent,9.0
3282,6317.0,01/08/2025,Absent,9.0
3283,1883.0,2025/08/02,present,8.0
3284,8719.0,,Leave,
3285,9273.0,2025-08-01,WFH,7.5
3286,5301.0,2025-08-01,present,-1.0
3287,7376.0,2025/08/02,Absent,-1.0
3288,3158.0,,,7.5
3289,2923.0,01/08/2025,WFH,-1.0
3290,3735.0,2025/08/02,Absent,15.0
3291,2666.0,2025/08/02,Leave,
3292,5796.0,,Leave,7.5
3293,4330.0,01/08/2025,WFH,-1.0
3294,7231.0,,Present,9.0
3295,9585.0,2025-08-01,,8.0
3296,8844.0,2025/08/02,present,9.0
3297,5830.0,01/08/2025,WFH,-1.0
3298,6947.0,,,7.5
3299,3128.0,,Present,8.0
3300,1051.0,,Absent,9.0
3301,8778.0,2025/08/02,present,-1.0
3302,8465.0,01/08/2025,Absent,
3303,3692.0,2025-08-01,present,15.0
3304,935.0,2025-08-01,Absent,8.0
3305,2964.0,2025-08-01,Absent,8.0
3306,2122.0,,WFH,15.0
3307,6258.0,01/08/2025,Present,15.0
3308,4491.0,2025-08-01,Present,-1.0
3309,6967.0,01/08/2025,present,
3310,4756.0,,Leave,15.0
3311,1597.0,,present,-1.0
3312,3533.0,2025-08-01,Absent,8.0
3313,3362.0,,Present,8.0
3314,6171.0,2025/08/02,Absent,9.0
3315,4057.0,,,9.0
3316,195.0,,Absent,7.5
3317,4205.0,01/08/2025,Absent,8.0
3318,9855.0,01/08/2025,Present,-1.0
3319,8067.0,,WFH,15.0
3320,5522.0,01/08/2025,,7.5
3321,4070.0,2025-08-01,present,8.0
3322,8980.0,,Absent,-1.0
3323,233.0,01/08/2025,WFH,
3324,7347.0,01/08/2025,Absent,
3325,1102.0,01/08/2025,WFH,7.5
3326,3079.0,01/08/2025,Present,
3327,8172.0,2025-08-01,,
3328,318.0,2025-08-01,Absent,15.0
3329,2079.0,,Present,
3330,1612.0,2025/08/02,,9.0
3331,7203.0,2025/08/02,Absent,7.5
3332,7870.0,,Leave,9.0
3333,9968.0,2025/08/02,Leave,7.5
3334,1813.0,2025/08/02,present,7.5
3335,2655.0,01/08/2025,Absent,
3336,3414.0,2025-08-01,Leave,8.0
3337,9759.0,2025-08-01,Leave,-1.0
3338,8631.0,2025/08/02,Absent,8.0
3339,4515.0,,present,
3340,5337.0,2025-08-01,Absent,9.0
3341,5884.0,2025/08/02,Absent,7.5
3342,5208.0,2025-08-01,Leave,9.0
3343,1724.0,2025-08-01,Absent,7.5
3344,8832.0,2025-08-01,Absent,-1.0
3345,5106.0,01/08/2025,present,8.0
3346,4442.0,,,-1.0
3347,9618.0,2025/08/02,Present,7.5
3348,7626.0,01/08/2025,Absent,9.0
3349,3878.0,2025/08/02,,8.0
3350,6936.0,,Leave,7.5
3351,4053.0,,Present,7.5
3352,2293.0,,Absent,8.0
3353,9155.0,2025-08-01,WFH,15.0
3354,6865.0,2025/08/02,Absent,
3355,7584.0,,Leave,7.5
3356,8729.0,01/08/2025,Present,15.0
3357,9635.0,2025-08-01,Present,8.0
3358,1945.0,,WFH,9.0
3359,144.0,2025-08-01,Absent,8.0
3360,2105.0,2025-08-01,,
3361,9341.0,,present,-1.0
3362,833.0,,Present,15.0
3363,1553.0,01/08/2025,,8.0
3364,3103.0,2025/08/02,Leave,7.5
3365,6984.0,2025-08-01,,-1.0
3366,6279.0,2025/08/02,present,8.0
3367,2861.0,01/08/2025,Absent,15.0
3368,1115.0,,Leave,
3369,9678.0,2025/08/02,Leave,
3370,6962.0,,Leave,9.0
3371,827.0,2025-08-01,Absent,8.0
3372,34.0,2025-08-01,,15.0
3373,131.0,2025-08-01,Absent,15.0
3374,4701.0,2025-08-01,,9.0
3375,8.0,2025/08/02,present,
3376,1494.0,2025-08-01,present,9.0
3377,7789.0,,Present,
3378,7298.0,01/08/2025,Present,15.0
3379,3450.0,2025/08/02,,8.0
3380,246.0,01/08/2025,present,8.0
3381,5564.0,2025/08/02,WFH,9.0
3382,1725.0,01/08/2025,WFH,15.0
3383,9997.0,,present,7.5
3384,1070.0,2025-08-01,WFH,7.5
3385,3170.0,2025/08/02,Leave,
3386,6638.0,01/08/2025,present,7.5
3387,8191.0,01/08/2025,WFH,8.0
3388,5932.0,2025-08-01,Leave,-1.0
3389,9960.0,,Leave,15.0
3390,863.0,01/08/2025,Absent,9.0
3391,3834.0,2025/08/02,WFH,15.0
3392,5941.0,,Absent,15.0
3393,7602.0,2025/08/02,present,-1.0
3394,6060.0,2025/08/02,,15.0
3395,6611.0,2025-08-01,present,
3396,9552.0,2025/08/02,Absent,-1.0
3397,2939.0,2025/08/02,Present,7.5
3398,3910.0,01/08/2025,Leave,-1.0
3399,3167.0,,Leave,15.0
3400,3904.0,2025/08/02,Absent,7.5
3401,3736.0,,WFH,9.0
3402,4660.0,2025-08-01,Present,15.0
3403,9846.0,,Leave,
3404,6240.0,,Absent,15.0
3405,1517.0,2025-08-01,Leave,8.0
3406,22.0,2025-08-01,,7.5
3407,543.0,01/08/2025,present,8.0
3408,8657.0,01/08/2025,Absent,7.5
3409,76.0,,Leave,7.5
3410,2428.0,01/08/2025,Leave,15.0
3411,2600.0,01/08/2025,WFH,7.5
3412,1151.0,01/08/2025,Leave,
3413,5373.0,,Present,
3414,4780.0,2025-08-01,Absent,9.0
3415,5245.0,2025-08-01,Absent,15.0
3416,3038.0,,WFH,8.0
3417,1698.0,2025/08/02,present,9.0
3418,3358.0,01/08/2025,WFH,9.0
3419,4578.0,2025/08/02,Absent,15.0
3420,5227.0,01/08/2025,Present,
3421,1805.0,01/08/2025,Present,15.0
3422,4454.0,2025/08/02,Present,7.5
3423,3342.0,,,-1.0
3424,3710.0,2025/08/02,Absent,-1.0
3425,4268.0,2025/08/02,Present,15.0
3426,9485.0,2025-08-01,Present,7.5
3427,5122.0,2025-08-01,Absent,
3428,1835.0,2025-08-01,present,8.0
3429,3957.0,,Present,15.0
3430,4058.0,01/08/2025,present,8.0
3431,5546.0,2025/08/02,Present,9.0
3432,5665.0,,Leave,-1.0
3433,2504.0,01/08/2025,,-1.0
3434,5565.0,2025/08/02,present,7.5
3435,7579.0,2025-08-01,present,8.0
3436,8996.0,,Present,9.0
3437,9629.0,2025/08/02,Leave,7.5
3438,8382.0,01/08/2025,Absent,15.0
3439,3122.0,2025-08-01,present,8.0
3440,9461.0,,WFH,
3441,6474.0,01/08/2025,present,7.5
3442,8870.0,,,
3443,9201.0,2025-08-01,Absent,9.0
3444,919.0,,Present,15.0
3445,9383.0,2025/08/02,present,7.5
3446,6600.0,,Leave,7.5
3447,6301.0,01/08/2025,WFH,8.0
3448,5133.0,2025-08-01,Present,8.0
3449,4165.0,2025/08/02,Leave,7.5
3450,6570.0,2025-08-01,WFH,9.0
3451,74.0,2025-08-01,Absent,7.5
3452,5851.0,2025-08-01,Leave,-1.0
3453,2093.0,2025/08/02,Present,8.0
3454,3230.0,,Leave,9.0
3455,5669.0,,Present,
3456,2541.0,2025/08/02,Present,-1.0
3457,6094.0,,Leave,
3458,9556.0,2025-08-01,WFH,
3459,7963.0,01/08/2025,Absent,
3460,7555.0,2025/08/02,,
3461,7191.0,,Leave,9.0
3462,7111.0,,Present,9.0
3463,3519.0,01/08/2025,Absent,9.0
3464,9198.0,01/08/2025,Leave,15.0
3465,5677.0,2025-08-01,Absent,15.0
3466,9833.0,2025/08/02,,
3467,4726.0,2025/08/02,WFH,15.0
3468,5401.0,01/08/2025,Absent,8.0
3469,5944.0,,present,8.0
3470,5594.0,2025/08/02,WFH,
3471,5462.0,2025/08/02,,8.0
3472,3895.0,2025-08-01,present,-1.0
3473,8173.0,01/08/2025,Leave,
3474,8163.0,01/08/2025,present,-1.0
3475,6335.0,2025/08/02,WFH,7.5
3476,8783.0,2025/08/02,Absent,9.0
3477,8718.0,2025/08/02,Leave,-1.0
3478,8826.0,2025/08/02,,
3479,1064.0,2025/08/02,,9.0
3480,2798.0,2025/08/02,Present,-1.0
3481,5770.0,2025-08-01,WFH,7.5
3482,8613.0,2025-08-01,Present,7.5
3483,8098.0,2025/08/02,,15.0
3484,9021.0,2025-08-01,,15.0
3485,8256.0,2025-08-01,WFH,9.0
3486,6841.0,2025/08/02,Present,9.0
3487,2240.0,,present,
3488,6721.0,2025-08-01,present,15.0
3489,1386.0,2025-08-01,WFH,
3490,5395.0,2025-08-01,Leave,8.0
3491,4267.0,01/08/2025,WFH,9.0
3492,8060.0,2025-08-01,present,-1.0
3493,7938.0,,Leave,8.0
3494,4512.0,01/08/2025,Leave,15.0
3495,7981.0,01/08/2025,WFH,8.0
3496,8053.0,01/08/2025,WFH,9.0
3497,8321.0,2025-08-01,Leave,9.0
3498,3231.0,2025/08/02,,-1.0
3499,1525.0,2025-08-01,Present,-1.0
3500,4891.0,01/08/2025,Present,15.0
3501,6638.0,,,9.0
3502,8193.0,2025/08/02,Leave,
3503,5411.0,2025/08/02,WFH,7.5
3504,8044.0,2025/08/02,Leave,-1.0
3505,2557.0,2025-08-01,present,
3506,9868.0,,Leave,-1.0
3507,3715.0,2025-08-01,Absent,8.0
3508,1578.0,2025-08-01,,9.0
3509,1839.0,2025-08-01,Absent,7.5
3510,7828.0,01/08/2025,Absent,
3511,2652.0,2025/08/02,Present,-1.0
3512,268.0,2025-08-01,WFH,8.0
3513,1492.0,01/08/2025,,-1.0
3514,4036.0,,Absent,15.0
3515,8616.0,2025/08/02,,8.0
3516,5557.0,,Present,7.5
3517,8537.0,01/08/2025,Leave,8.0
3518,3266.0,,Leave,15.0
3519,6150.0,2025-08-01,,15.0
3520,109.0,2025/08/02,present,-1.0
3521,1887.0,2025-08-01,Absent,15.0
3522,9786.0,2025-08-01,Leave,8.0
3523,7386.0,2025/08/02,,7.5
3524,9434.0,2025-08-01,Present,7.5
3525,4127.0,01/08/2025,Absent,7.5
3526,4617.0,,,8.0
3527,2338.0,,Present,9.0
3528,1798.0,2025-08-01,,7.5
3529,3585.0,,WFH,8.0
3530,8086.0,2025-08-01,Leave,8.0
3531,7932.0,2025/08/02,present,-1.0
3532,9395.0,,present,7.5
3533,2247.0,01/08/2025,Leave,
3534,2421.0,2025-08-01,Present,9.0
3535,7494.0,2025-08-01,,-1.0
3536,8157.0,2025-08-01,WFH,8.0
3537,1133.0,,Leave,
3538,6178.0,,Absent,7.5
3539,9259.0,2025-08-01,,8.0
3540,6378.0,2025-08-01,WFH,15.0
3541,9216.0,01/08/2025,present,8.0
3542,4815.0,2025/08/02,Leave,15.0
3543,6.0,01/08/2025,Present,8.0
3544,556.0,2025/08/02,present,
3545,2645.0,01/08/2025,Present,9.0
3546,2211.0,2025/08/02,Present,
3547,5323.0,2025/08/02,,-1.0
3548,8740.0,2025-08-01,WFH,7.5
3549,5483.0,,Present,7.5
3550,4035.0,01/08/2025,Absent,15.0
3551,5353.0,2025/08/02,Absent,8.0
3552,1358.0,01/08/2025,WFH,-1.0
3553,2551.0,01/08/2025,Present,15.0
3554,9332.0,,,-1.0
3555,4009.0,2025-08-01,present,
3556,9221.0,2025/08/02,present,15.0
3557,3298.0,01/08/2025,present,7.5
3558,4100.0,2025-08-01,WFH,8.0
3559,5471.0,2025/08/02,present,
3560,2244.0,01/08/2025,Leave,7.5
3561,5024.0,,present,15.0
3562,4493.0,2025-08-01,WFH,-1.0
3563,6148.0,01/08/2025,Absent,-1.0
3564,5228.0,,present,9.0
3565,3872.0,2025/08/02,Absent,15.0
3566,7447.0,,Leave,9.0
3567,8518.0,,present,7.5
3568,3507.0,2025-08-01,,9.0
3569,3207.0,2025-08-01,WFH,15.0
3570,5666.0,01/08/2025,Leave,8.0
3571,4454.0,2025-08-01,WFH,15.0
3572,6431.0,,Present,9.0
3573,9503.0,01/08/2025,Leave,7.5
3574,2279.0,2025-08-01,Present,8.0
3575,2494.0,2025/08/02,Leave,
3576,1358.0,2025/08/02,Present,-1.0
3577,3039.0,01/08/2025,,9.0
3578,9017.0,2025/08/02,WFH,
3579,7590.0,2025/08/02,WFH,-1.0
3580,9529.0,2025/08/02,present,15.0
3581,9811.0,,Leave,8.0
3582,859.0,01/08/2025,Absent,8.0
3583,5676.0,,Present,
3584,9970.0,,WFH,15.0
3585,3754.0,01/08/2025,Absent,-1.0
3586,6751.0,2025-08-01,Present,8.0
3587,9682.0,2025-08-01,present,-1.0
3588,535.0,2025/08/02,Leave,-1.0
3589,7185.0,01/08/2025,,9.0
3590,2667.0,2025/08/02,present,-1.0
3591,5800.0,2025-08-01,,15.0
3592,2797.0,,Leave,15.0
3593,9968.0,,present,8.0
3594,4430.0,2025-08-01,present,-1.0
3595,8144.0,,Absent,7.5
3596,5244.0,,WFH,15.0
3597,1121.0,2025/08/02,present,
3598,2137.0,,Absent,15.0
3599,7871.0,01/08/2025,,-1.0
3600,7650.0,2025-08-01,Absent,15.0
3601,950.0,2025/08/02,Absent,15.0
3602,6447.0,01/08/2025,Present,
3603,663.0,2025-08-01,Present,9.0
3604,729.0,2025-08-01,,
3605,413.0,2025-08-01,Leave,9.0
3606,543.0,2025/08/02,Absent,7.5
3607,3479.0,2025/08/02,Absent,8.0
3608,5145.0,2025/08/02,WFH,8.0
3609,1232.0,,Present,-1.0
3610,3022.0,,present,15.0
3611,9859.0,01/08/2025,WFH,-1.0
3612,2406.0,2025/08/02,,7.5
3613,1549.0,2025-08-01,WFH,15.0
3614,7819.0,2025/08/02,,
3615,2423.0,2025-08-01,present,-1.0
3616,3607.0,01/08/2025,WFH,-1.0
3617,3177.0,2025/08/02,,
3618,2493.0,,Present,
3619,1634.0,2025/08/02,WFH,15.0
3620,6613.0,,,-1.0
3621,420.0,2025/08/02,,
3622,3648.0,2025/08/02,Present,-1.0
3623,1725.0,,WFH,8.0
3624,6446.0,2025-08-01,Absent,9.0
3625,369.0,01/08/2025,Present,9.0
3626,604.0,2025-08-01,Absent,8.0
3627,1847.0,01/08/2025,Present,8.0
3628,5084.0,01/08/2025,Present,8.0
3629,6940.0,01/08/2025,present,
3630,2016.0,01/08/2025,Absent,7.5
3631,5798.0,01/08/2025,Present,15.0
3632,8372.0,,present,15.0
3633,7227.0,,WFH,8.0
3634,2698.0,,present,8.0
3635,3939.0,,WFH,8.0
3636,6363.0,,present,15.0
3637,6761.0,2025/08/02,WFH,-1.0
3638,3476.0,01/08/2025,present,
3639,5488.0,01/08/2025,,-1.0
3640,2608.0,01/08/2025,Leave,7.5
3641,9001.0,01/08/2025,WFH,8.0
3642,7532.0,2025/08/02,WFH,9.0
3643,713.0,,Present,
3644,9192.0,,,8.0
3645,7914.0,01/08/2025,,9.0
3646,1459.0,2025-08-01,Leave,-1.0
3647,2529.0,2025-08-01,present,8.0
3648,4543.0,2025/08/02,Leave,8.0
3649,1277.0,2025-08-01,WFH,9.0
3650,3705.0,2025/08/02,Present,
3651,1685.0,01/08/2025,,
3652,5389.0,01/08/2025,Leave,-1.0
3653,8651.0,,Present,15.0
3654,4314.0,,WFH,9.0
3655,7858.0,01/08/2025,WFH,7.5
3656,5598.0,01/08/2025,Present,-1.0
3657,3025.0,01/08/2025,WFH,7.5
3658,3222.0,2025-08-01,Leave,8.0
3659,7730.0,01/08/2025,Leave,15.0
3660,8540.0,2025-08-01,Present,
3661,1636.0,,,15.0
3662,8122.0,01/08/2025,Absent,7.5
3663,8303.0,01/08/2025,present,7.5
3664,230.0,01/08/2025,WFH,8.0
3665,7251.0,2025/08/02,present,8.0
3666,1790.0,2025-08-01,WFH,7.5
3667,9832.0,2025-08-01,,9.0
3668,8942.0,01/08/2025,Leave,9.0
3669,7573.0,01/08/2025,Absent,7.5
3670,9598.0,2025-08-01,present,8.0
3671,6247.0,01/08/2025,Present,15.0
3672,7613.0,,,7.5
3673,8908.0,2025-08-01,Leave,9.0
3674,9065.0,2025-08-01,WFH,8.0
3675,3591.0,2025/08/02,present,15.0
3676,9457.0,2025-08-01,present,9.0
3677,8284.0,2025/08/02,,8.0
3678,7937.0,01/08/2025,,8.0
3679,4081.0,2025-08-01,Present,
3680,4537.0,2025-08-01,Absent,9.0
3681,6500.0,2025/08/02,,7.5
3682,8265.0,2025/08/02,,
3683,6071.0,,,-1.0
3684,2104.0,01/08/2025,WFH,15.0
3685,5879.0,2025/08/02,present,9.0
3686,5247.0,,,8.0
3687,3042.0,2025/08/02,present,
3688,2759.0,,Present,8.0
3689,9224.0,,present,8.0
3690,9031.0,01/08/2025,Leave,-1.0
3691,1637.0,,Leave,15.0
3692,6843.0,2025-08-01,,7.5
3693,8857.0,2025/08/02,Absent,-1.0
3694,3821.0,2025/08/02,Leave,9.0
3695,8217.0,2025-08-01,Absent,7.5
3696,3076.0,,Absent,8.0
3697,8922.0,01/08/2025,,8.0
3698,4949.0,2025/08/02,Absent,8.0
3699,9992.0,2025/08/02,WFH,-1.0
3700,779.0,,,8.0
3701,8687.0,2025/08/02,Present,9.0
3702,3048.0,,,9.0
3703,5545.0,,Leave,15.0
3704,6032.0,2025/08/02,present,8.0
3705,3722.0,2025-08-01,,7.5
3706,1913.0,2025-08-01,present,9.0
3707,1376.0,2025/08/02,present,9.0
3708,7411.0,01/08/2025,,7.5
3709,13.0,2025/08/02,Absent,7.5
3710,4564.0,01/08/2025,WFH,-1.0
3711,5076.0,2025/08/02,Leave,9.0
3712,6532.0,,present,15.0
3713,4372.0,,Present,8.0
3714,7483.0,01/08/2025,Leave,8.0
3715,3527.0,,Absent,7.5
3716,9961.0,2025/08/02,Present,-1.0
3717,9772.0,01/08/2025,Absent,8.0
3718,1275.0,01/08/2025,,15.0
3719,6006.0,2025-08-01,present,8.0
3720,8317.0,,present,
3721,5601.0,2025/08/02,Leave,8.0
3722,70.0,01/08/2025,WFH,
3723,8181.0,2025/08/02,present,8.0
3724,5724.0,,WFH,15.0
3725,6543.0,,present,-1.0
3726,92.0,2025/08/02,WFH,-1.0
3727,193.0,,Leave,7.5
3728,3893.0,2025-08-01,present,7.5
3729,267.0,01/08/2025,Absent,
3730,985.0,01/08/2025,Present,8.0
3731,6902.0,2025-08-01,Present,9.0
3732,6380.0,01/08/2025,,9.0
3733,4198.0,2025/08/02,,7.5
3734,1376.0,2025-08-01,WFH,8.0
3735,6420.0,,Absent,
3736,6023.0,2025/08/02,Absent,15.0
3737,4138.0,,Present,-1.0
3738,2769.0,2025/08/02,Present,7.5
3739,9246.0,2025/08/02,,9.0
3740,4878.0,01/08/2025,Leave,7.5
3741,899.0,2025-08-01,Present,15.0
3742,4420.0,01/08/2025,Leave,7.5
3743,3293.0,,present,-1.0
3744,8387.0,2025-08-01,Absent,15.0
3745,3040.0,01/08/2025,present,8.0
3746,7356.0,2025-08-01,Leave,15.0
3747,5641.0,01/08/2025,Absent,7.5
3748,1465.0,2025/08/02,WFH,15.0
3749,2768.0,,,9.0
3750,4779.0,,present,-1.0
3751,2105.0,2025-08-01,,9.0
3752,9583.0,2025-08-01,Absent,8.0
3753,6837.0,01/08/2025,Absent,8.0
3754,426.0,2025/08/02,Leave,7.5
3755,1730.0,2025-08-01,,9.0
3756,8462.0,2025-08-01,,-1.0
3757,7785.0,01/08/2025,Absent,
3758,1893.0,01/08/2025,Absent,-1.0
3759,1952.0,2025/08/02,WFH,7.5
3760,5183.0,2025/08/02,WFH,15.0
3761,3607.0,2025-08-01,Leave,
3762,8403.0,,,9.0
3763,6072.0,01/08/2025,Leave,7.5
3764,2899.0,2025-08-01,present,15.0
3765,1753.0,2025/08/02,Leave,9.0
3766,7656.0,2025-08-01,Leave,15.0
3767,579.0,,WFH,
3768,3130.0,2025-08-01,Absent,8.0
3769,3093.0,,Absent,7.5
3770,1020.0,,WFH,8.0
3771,7531.0,01/08/2025,Leave,-1.0
3772,9779.0,2025-08-01,Leave,15.0
3773,4445.0,2025/08/02,,7.5
3774,4108.0,2025/08/02,Leave,9.0
3775,7030.0,01/08/2025,Leave,
3776,260.0,2025/08/02,WFH,9.0
3777,992.0,,Present,-1.0
3778,1120.0,2025/08/02,,8.0
3779,575.0,2025-08-01,present,15.0
3780,6561.0,,Present,7.5
3781,5198.0,,Absent,
3782,7683.0,2025-08-01,,7.5
3783,5728.0,2025-08-01,WFH,8.0
3784,9768.0,,WFH,9.0
3785,1593.0,01/08/2025,Absent,9.0
3786,236.0,2025/08/02,WFH,9.0
3787,3459.0,,Present,15.0
3788,8945.0,2025-08-01,,8.0
3789,3363.0,2025/08/02,WFH,9.0
3790,6990.0,2025-08-01,Absent,8.0
3791,591.0,01/08/2025,Absent,-1.0
3792,1244.0,01/08/2025,WFH,7.5
3793,5339.0,2025-08-01,Leave,7.5
