payroll_id,employee_id,pay_month,net_salary,bonus
5981,7453.0,2025-08,42000,0.0
5982,894.0,2025-08,65000,0.0
5983,2817.0,2025/08,-5000,0.0
5984,6786.0,2025-08,65000,0.0
5985,6619.0,2025-08,65000,0.0
5986,8477.0,2025/08,,-100.0
5987,9113.0,,25000,-100.0
5988,7560.0,Aug-2025,-5000,-100.0
5989,4612.0,Aug-2025,25000,
5990,611.0,,"₹45,000",
5991,1568.0,Aug-2025,65000,-100.0
5992,1512.0,2025/08,"₹45,000",0.0
5993,1181.0,Aug-2025,"₹45,000",0.0
5994,437.0,Aug-2025,25000,
5995,1295.0,2025/08,,
5996,6968.0,,65000,-100.0
5997,5111.0,,,5000.0
5998,4007.0,,25000,2000.0
5999,4066.0,2025-08,42000,2000.0
6000,9535.0,Aug-2025,-5000,2000.0
6001,156.0,2025/08,,5000.0
6002,4608.0,2025/08,,-100.0
6003,1264.0,,,0.0
6004,8263.0,2025/08,25000,5000.0
6005,215.0,Aug-2025,65000,2000.0
6006,9097.0,2025-08,"₹45,000",5000.0
6007,5291.0,,42000,5000.0
6008,8514.0,Aug-2025,-5000,2000.0
6009,8645.0,2025-08,-5000,-100.0
6010,1956.0,Aug-2025,"₹45,000",2000.0
6011,4179.0,,65000,0.0
6012,7818.0,Aug-2025,"₹45,000",2000.0
6013,4751.0,2025/08,42000,0.0
6014,5825.0,2025-08,"₹45,000",5000.0
6015,8740.0,2025-08,-5000,
6016,9839.0,Aug-2025,25000,5000.0
6017,5453.0,,65000,2000.0
6018,2956.0,Aug-2025,-5000,
6019,4499.0,Aug-2025,-5000,
6020,511.0,2025/08,42000,0.0
6021,5242.0,,"₹45,000",-100.0
6022,2062.0,2025/08,"₹45,000",-100.0
6023,4671.0,Aug-2025,25000,2000.0
6024,7202.0,2025/08,"₹45,000",5000.0
6025,3728.0,2025/08,-5000,-100.0
6026,5322.0,2025-08,,
6027,9503.0,,25000,2000.0
6028,6811.0,Aug-2025,65000,0.0
6029,7628.0,2025/08,42000,-100.0
6030,5806.0,,25000,0.0
6031,92.0,Aug-2025,"₹45,000",5000.0
6032,6534.0,,-5000,0.0
6033,7414.0,,25000,2000.0
6034,5420.0,2025/08,"₹45,000",-100.0
6035,6893.0,2025-08,42000,
6036,4933.0,Aug-2025,25000,0.0
6037,1767.0,2025-08,65000,-100.0
6038,5437.0,2025-08,,2000.0
6039,924.0,2025/08,-5000,2000.0
6040,6739.0,2025-08,65000,2000.0
6041,7601.0,2025/08,-5000,5000.0
6042,6853.0,2025-08,25000,2000.0
6043,4099.0,2025/08,-5000,5000.0
6044,3926.0,Aug-2025,-5000,-100.0
6045,7142.0,2025-08,65000,
6046,3800.0,2025/08,25000,2000.0
6047,49.0,,,0.0
6048,6290.0,2025-08,25000,
6049,4557.0,,-5000,2000.0
6050,3535.0,2025/08,42000,0.0
6051,3897.0,Aug-2025,"₹45,000",5000.0
6052,4037.0,2025/08,,0.0
6053,9205.0,2025/08,25000,0.0
6054,1380.0,2025-08,42000,2000.0
6055,32.0,,"₹45,000",0.0
6056,2000.0,2025-08,65000,2000.0
6057,4376.0,,25000,
6058,2106.0,Aug-2025,"₹45,000",0.0
6059,5272.0,,25000,
6060,7153.0,2025/08,-5000,
6061,4840.0,2025/08,65000,
6062,8782.0,,65000,0.0
6063,6850.0,,,-100.0
6064,6289.0,Aug-2025,25000,-100.0
6065,9308.0,,,-100.0
6066,9967.0,2025/08,,-100.0
6067,8672.0,,25000,-100.0
6068,8776.0,2025-08,,
6069,8603.0,Aug-2025,"₹45,000",5000.0
6070,3975.0,2025-08,,
6071,1043.0,Aug-2025,65000,5000.0
6072,4799.0,2025/08,"₹45,000",
6073,8681.0,Aug-2025,-5000,5000.0
6074,1207.0,2025/08,-5000,-100.0
6075,8210.0,,42000,-100.0
6076,7742.0,,-5000,
6077,3138.0,Aug-2025,"₹45,000",
6078,274.0,Aug-2025,"₹45,000",5000.0
6079,517.0,2025/08,65000,-100.0
6080,5740.0,2025-08,"₹45,000",-100.0
6081,9854.0,2025/08,42000,5000.0
6082,3441.0,2025-08,,5000.0
6083,795.0,,25000,0.0
6084,911.0,Aug-2025,,5000.0
6085,7868.0,Aug-2025,42000,2000.0
6086,2263.0,2025/08,-5000,2000.0
6087,5961.0,Aug-2025,-5000,
6088,9377.0,,"₹45,000",2000.0
6089,9282.0,,-5000,0.0
6090,2609.0,,42000,0.0
6091,2884.0,2025/08,42000,5000.0
6092,8240.0,Aug-2025,25000,5000.0
6093,151.0,2025/08,-5000,-100.0
6094,7563.0,,42000,
6095,7636.0,2025/08,-5000,-100.0
6096,8273.0,2025/08,42000,
6097,6198.0,Aug-2025,"₹45,000",0.0
6098,7782.0,2025/08,25000,
6099,2143.0,Aug-2025,25000,2000.0
6100,7887.0,2025-08,"₹45,000",5000.0
6101,3257.0,,42000,-100.0
6102,2131.0,,25000,-100.0
6103,516.0,Aug-2025,65000,0.0
6104,1327.0,2025/08,-5000,5000.0
6105,2701.0,2025-08,-5000,
6106,117.0,2025/08,,0.0
6107,9348.0,,,0.0
6108,4184.0,2025-08,42000,-100.0
6109,8036.0,Aug-2025,65000,2000.0
6110,2930.0,2025-08,,5000.0
6111,6787.0,2025-08,,-100.0
6112,7342.0,Aug-2025,-5000,-100.0
6113,3096.0,,,
6114,3028.0,Aug-2025,42000,-100.0
6115,8860.0,2025/08,,5000.0
6116,2331.0,Aug-2025,25000,5000.0
6117,4493.0,2025/08,"₹45,000",5000.0
6118,164.0,,25000,-100.0
6119,2975.0,2025/08,"₹45,000",
6120,8596.0,,"₹45,000",-100.0
6121,9589.0,Aug-2025,,0.0
6122,440.0,,-5000,
6123,3004.0,2025-08,25000,-100.0
6124,40.0,2025/08,65000,-100.0
6125,1853.0,2025/08,42000,
6126,6526.0,2025/08,42000,2000.0
6127,9773.0,2025-08,25000,2000.0
6128,7631.0,2025-08,25000,-100.0
6129,8565.0,,"₹45,000",
6130,1271.0,Aug-2025,,
6131,8959.0,2025-08,42000,0.0
6132,133.0,,,0.0
6133,5241.0,,25000,5000.0
6134,587.0,2025/08,25000,5000.0
6135,3976.0,2025-08,"₹45,000",2000.0
6136,4187.0,Aug-2025,25000,-100.0
6137,7212.0,Aug-2025,,5000.0
6138,5942.0,2025-08,65000,5000.0
6139,8512.0,2025-08,,-100.0
6140,4974.0,,25000,5000.0
6141,4502.0,2025-08,42000,-100.0
6142,9550.0,,42000,-100.0
6143,7387.0,2025/08,25000,0.0
6144,2682.0,Aug-2025,65000,5000.0
6145,8063.0,2025/08,42000,
6146,8035.0,Aug-2025,,0.0
6147,877.0,,"₹45,000",0.0
6148,3690.0,2025-08,65000,0.0
6149,4535.0,Aug-2025,42000,-100.0
6150,1084.0,Aug-2025,"₹45,000",0.0
6151,265.0,2025-08,-5000,0.0
6152,9741.0,,42000,-100.0
6153,491.0,,25000,
6154,7894.0,2025/08,,2000.0
6155,215.0,2025/08,25000,-100.0
6156,546.0,2025/08,,
6157,9849.0,Aug-2025,65000,0.0
6158,5962.0,Aug-2025,"₹45,000",2000.0
6159,4561.0,2025/08,65000,0.0
6160,1644.0,2025-08,65000,0.0
6161,1016.0,Aug-2025,65000,0.0
6162,4248.0,Aug-2025,-5000,-100.0
6163,4437.0,Aug-2025,25000,-100.0
6164,180.0,,25000,
6165,8048.0,2025-08,42000,2000.0
6166,1798.0,2025-08,25000,
6167,691.0,2025-08,-5000,-100.0
6168,519.0,,-5000,-100.0
6169,1311.0,,65000,-100.0
6170,6882.0,2025-08,65000,-100.0
6171,1587.0,Aug-2025,42000,5000.0
6172,3599.0,Aug-2025,25000,2000.0
6173,4578.0,2025/08,65000,
6174,1365.0,2025/08,"₹45,000",2000.0
6175,3002.0,2025/08,,0.0
6176,194.0,,-5000,5000.0
6177,5225.0,,,-100.0
6178,1213.0,2025-08,65000,
6179,5337.0,,"₹45,000",
6180,3189.0,2025-08,25000,-100.0
6181,1764.0,2025-08,42000,0.0
6182,9495.0,2025/08,25000,2000.0
6183,3301.0,2025-08,,5000.0
6184,7262.0,Aug-2025,65000,
6185,4530.0,Aug-2025,,5000.0
6186,6581.0,2025/08,,
6187,6232.0,2025/08,,-100.0
6188,1315.0,Aug-2025,,5000.0
6189,5929.0,2025-08,42000,0.0
6190,2494.0,2025/08,,5000.0
6191,1819.0,Aug-2025,"₹45,000",2000.0
6192,7656.0,,65000,0.0
6193,6565.0,2025/08,42000,-100.0
6194,8662.0,2025/08,"₹45,000",-100.0
6195,1106.0,,25000,2000.0
6196,3526.0,Aug-2025,25000,2000.0
6197,4169.0,2025/08,42000,-100.0
6198,3066.0,2025-08,65000,5000.0
6199,157.0,,"₹45,000",
6200,2981.0,2025/08,,
6201,2305.0,2025-08,65000,2000.0
6202,4464.0,Aug-2025,42000,2000.0
6203,6838.0,2025/08,-5000,0.0
6204,5030.0,2025-08,65000,
6205,4442.0,Aug-2025,42000,2000.0
6206,2095.0,Aug-2025,25000,2000.0
6207,3166.0,Aug-2025,65000,-100.0
6208,9037.0,,"₹45,000",0.0
6209,1745.0,2025-08,25000,5000.0
6210,2532.0,Aug-2025,42000,
6211,5192.0,,65000,
6212,6857.0,2025-08,25000,
6213,5095.0,2025-08,,
6214,5061.0,Aug-2025,42000,5000.0
6215,9535.0,2025-08,25000,
6216,7315.0,2025-08,65000,0.0
6217,2913.0,2025/08,,5000.0
6218,1231.0,Aug-2025,65000,2000.0
6219,9907.0,Aug-2025,42000,-100.0
6220,1097.0,,42000,
6221,4435.0,2025-08,"₹45,000",0.0
6222,5055.0,2025-08,25000,-100.0
6223,4173.0,Aug-2025,25000,2000.0
6224,5974.0,2025-08,"₹45,000",2000.0
6225,4755.0,Aug-2025,"₹45,000",-100.0
6226,5247.0,Aug-2025,-5000,2000.0
6227,6662.0,Aug-2025,"₹45,000",
6228,2591.0,,"₹45,000",5000.0
6229,9549.0,Aug-2025,,2000.0
6230,6930.0,2025/08,25000,0.0
6231,6893.0,2025/08,65000,-100.0
6232,2893.0,2025-08,-5000,
6233,6376.0,2025/08,65000,
6234,7684.0,2025-08,25000,2000.0
6235,7421.0,,-5000,0.0
6236,9233.0,,"₹45,000",
6237,4024.0,2025-08,42000,-100.0
6238,2270.0,,42000,-100.0
6239,5923.0,2025-08,25000,5000.0
6240,533.0,2025-08,-5000,5000.0
6241,9946.0,2025/08,25000,2000.0
6242,7792.0,,,2000.0
6243,222.0,,25000,-100.0
6244,21.0,Aug-2025,-5000,2000.0
6245,4771.0,,-5000,5000.0
6246,8741.0,Aug-2025,-5000,
6247,4355.0,Aug-2025,,-100.0
6248,5002.0,Aug-2025,42000,0.0
6249,9278.0,2025-08,65000,2000.0
6250,460.0,,,0.0
6251,31.0,,-5000,-100.0
6252,8804.0,,25000,5000.0
6253,9085.0,2025-08,42000,5000.0
6254,6260.0,2025/08,"₹45,000",0.0
6255,7928.0,2025/08,65000,0.0
6256,2015.0,2025-08,65000,-100.0
6257,9662.0,Aug-2025,25000,2000.0
6258,8297.0,Aug-2025,42000,5000.0
6259,2329.0,2025-08,25000,-100.0
6260,8246.0,Aug-2025,42000,5000.0
6261,3003.0,2025-08,"₹45,000",2000.0
6262,5836.0,2025-08,-5000,
6263,5045.0,2025/08,-5000,-100.0
6264,7873.0,,25000,5000.0
6265,1425.0,2025/08,25000,5000.0
6266,5721.0,,25000,5000.0
6267,2149.0,,65000,0.0
6268,7046.0,2025/08,"₹45,000",0.0
6269,8020.0,,"₹45,000",0.0
6270,1133.0,2025-08,"₹45,000",0.0
6271,8693.0,Aug-2025,42000,-100.0
6272,2671.0,2025/08,42000,0.0
6273,7615.0,2025/08,"₹45,000",2000.0
6274,3406.0,2025/08,42000,2000.0
6275,1381.0,Aug-2025,"₹45,000",2000.0
6276,3662.0,2025/08,-5000,0.0
6277,5266.0,Aug-2025,"₹45,000",
6278,1837.0,,65000,2000.0
6279,3218.0,2025-08,65000,5000.0
6280,5398.0,2025/08,65000,-100.0
6281,1898.0,2025/08,25000,
6282,72.0,,"₹45,000",5000.0
6283,5875.0,2025-08,"₹45,000",0.0
6284,5535.0,2025/08,25000,5000.0
6285,2681.0,2025/08,-5000,
6286,1435.0,2025/08,42000,
6287,820.0,2025-08,-5000,2000.0
6288,6597.0,Aug-2025,,
6289,8265.0,,25000,
6290,2457.0,Aug-2025,"₹45,000",
6291,9376.0,2025/08,-5000,2000.0
6292,4576.0,,,2000.0
6293,3424.0,2025/08,"₹45,000",2000.0
6294,1006.0,Aug-2025,42000,0.0
6295,4367.0,Aug-2025,25000,
6296,4885.0,2025-08,-5000,
6297,122.0,2025/08,"₹45,000",5000.0
6298,7745.0,2025/08,-5000,-100.0
6299,6045.0,,-5000,2000.0
6300,5370.0,2025-08,,
6301,3055.0,Aug-2025,,
6302,6833.0,2025/08,,-100.0
6303,737.0,Aug-2025,,0.0
6304,3280.0,2025/08,,
6305,8370.0,Aug-2025,,5000.0
6306,611.0,Aug-2025,42000,-100.0
6307,7149.0,2025/08,-5000,
6308,6910.0,2025-08,42000,0.0
6309,9868.0,2025-08,65000,
6310,2717.0,2025/08,-5000,2000.0
6311,3627.0,,-5000,
6312,5329.0,,25000,
6313,5915.0,Aug-2025,,5000.0
6314,689.0,Aug-2025,42000,0.0
6315,6633.0,Aug-2025,25000,-100.0
6316,9657.0,2025-08,65000,5000.0
6317,6496.0,2025-08,65000,5000.0
6318,3809.0,2025-08,"₹45,000",
6319,6139.0,Aug-2025,42000,5000.0
6320,8273.0,2025/08,"₹45,000",5000.0
6321,6175.0,2025-08,"₹45,000",0.0
6322,9574.0,2025-08,-5000,5000.0
6323,5144.0,2025/08,"₹45,000",5000.0
6324,2766.0,2025/08,65000,
6325,7275.0,2025-08,42000,0.0
6326,5850.0,2025/08,-5000,
6327,2724.0,2025/08,"₹45,000",
6328,9428.0,2025-08,"₹45,000",-100.0
6329,190.0,2025-08,42000,2000.0
6330,359.0,Aug-2025,25000,
6331,4913.0,2025/08,42000,2000.0
6332,3808.0,2025/08,42000,-100.0
6333,4326.0,2025-08,,2000.0
6334,2518.0,Aug-2025,65000,5000.0
6335,5438.0,2025/08,25000,0.0
6336,4168.0,Aug-2025,25000,0.0
6337,4706.0,Aug-2025,,2000.0
6338,2101.0,2025-08,"₹45,000",5000.0
6339,8762.0,,42000,
6340,4705.0,Aug-2025,65000,0.0
6341,2548.0,Aug-2025,25000,
6342,7654.0,Aug-2025,25000,-100.0
6343,1567.0,Aug-2025,42000,0.0
6344,2191.0,Aug-2025,"₹45,000",5000.0
6345,6380.0,2025-08,,5000.0
6346,1930.0,2025-08,-5000,2000.0
6347,3750.0,Aug-2025,"₹45,000",
6348,3766.0,,,0.0
6349,6099.0,,,2000.0
6350,5511.0,,25000,5000.0
6351,7759.0,2025/08,65000,0.0
6352,2471.0,2025/08,,5000.0
6353,2272.0,,65000,5000.0
6354,7186.0,,25000,0.0
6355,3775.0,Aug-2025,"₹45,000",2000.0
6356,8990.0,2025/08,-5000,
6357,6970.0,Aug-2025,42000,5000.0
6358,6087.0,2025/08,65000,-100.0
6359,4521.0,Aug-2025,"₹45,000",-100.0
6360,6653.0,,"₹45,000",-100.0
6361,8136.0,2025-08,,2000.0
6362,9063.0,2025/08,-5000,
6363,3179.0,2025-08,42000,2000.0
6364,6483.0,2025/08,,
6365,4764.0,,,5000.0
6366,6899.0,2025/08,-5000,5000.0
6367,7288.0,Aug-2025,-5000,0.0
6368,6682.0,,65000,2000.0
6369,2792.0,,25000,
6370,3877.0,2025-08,,-100.0
6371,9875.0,2025-08,25000,5000.0
6372,5164.0,2025/08,-5000,
6373,8989.0,,,0.0
6374,8432.0,2025-08,"₹45,000",
6375,1034.0,2025/08,-5000,
6376,5982.0,Aug-2025,25000,
6377,6698.0,Aug-2025,-5000,-100.0
6378,513.0,2025-08,25000,5000.0
6379,7415.0,2025/08,25000,2000.0
6380,6845.0,Aug-2025,-5000,-100.0
6381,2388.0,2025-08,"₹45,000",0.0
6382,6434.0,2025-08,-5000,0.0
6383,1636.0,2025-08,-5000,0.0
6384,5567.0,2025-08,-5000,2000.0
6385,2891.0,2025/08,"₹45,000",5000.0
6386,557.0,2025-08,42000,0.0
6387,5062.0,,,5000.0
6388,4263.0,Aug-2025,42000,0.0
6389,5706.0,2025-08,25000,
6390,4007.0,2025-08,-5000,2000.0
6391,5543.0,2025/08,-5000,-100.0
6392,6535.0,Aug-2025,,-100.0
6393,2835.0,2025/08,,2000.0
6394,1385.0,,42000,
6395,5719.0,Aug-2025,42000,0.0
6396,1247.0,,-5000,2000.0
6397,8306.0,2025/08,25000,0.0
6398,8270.0,,"₹45,000",-100.0
6399,7181.0,2025-08,42000,2000.0
6400,8602.0,Aug-2025,"₹45,000",5000.0
6401,7048.0,2025/08,"₹45,000",
6402,7959.0,Aug-2025,65000,
6403,2535.0,2025-08,25000,2000.0
6404,8203.0,2025-08,-5000,5000.0
6405,1982.0,2025-08,65000,0.0
6406,9305.0,,"₹45,000",2000.0
6407,6702.0,2025-08,-5000,5000.0
6408,2635.0,2025/08,,2000.0
6409,6457.0,Aug-2025,,-100.0
6410,4261.0,2025/08,25000,0.0
6411,6456.0,2025-08,42000,-100.0
6412,434.0,Aug-2025,"₹45,000",0.0
6413,6586.0,2025/08,"₹45,000",0.0
6414,9447.0,,"₹45,000",5000.0
6415,3621.0,,42000,
6416,7802.0,,"₹45,000",
6417,4467.0,2025/08,42000,0.0
6418,7936.0,2025-08,,0.0
6419,50.0,2025/08,42000,2000.0
6420,679.0,Aug-2025,,5000.0
6421,2250.0,2025-08,"₹45,000",0.0
6422,1617.0,Aug-2025,42000,2000.0
6423,3803.0,Aug-2025,25000,-100.0
6424,674.0,Aug-2025,42000,-100.0
6425,2403.0,Aug-2025,,-100.0
6426,9072.0,Aug-2025,65000,5000.0
6427,560.0,,,
6428,5670.0,2025/08,,0.0
6429,8613.0,2025/08,-5000,0.0
6430,9760.0,2025/08,"₹45,000",-100.0
6431,4224.0,,-5000,2000.0
6432,3814.0,,-5000,
6433,2724.0,Aug-2025,65000,5000.0
6434,7296.0,,"₹45,000",0.0
6435,213.0,2025-08,-5000,0.0
6436,4258.0,Aug-2025,42000,5000.0
6437,3634.0,Aug-2025,"₹45,000",-100.0
6438,8819.0,Aug-2025,42000,
6439,2201.0,2025-08,-5000,
6440,8464.0,2025/08,"₹45,000",5000.0
6441,8715.0,2025/08,65000,
6442,5544.0,Aug-2025,,-100.0
6443,5137.0,,,0.0
6444,3431.0,,65000,2000.0
6445,139.0,,-5000,-100.0
6446,508.0,Aug-2025,25000,-100.0
6447,5304.0,,"₹45,000",2000.0
6448,7906.0,2025-08,,5000.0
6449,1137.0,Aug-2025,"₹45,000",5000.0
6450,136.0,,-5000,-100.0
6451,9079.0,2025/08,"₹45,000",0.0
6452,1296.0,2025/08,"₹45,000",-100.0
6453,3331.0,,25000,-100.0
6454,3475.0,2025-08,25000,
6455,2756.0,Aug-2025,42000,0.0
6456,3427.0,,-5000,
6457,6553.0,,42000,-100.0
6458,3008.0,2025/08,"₹45,000",2000.0
6459,424.0,,25000,2000.0
6460,7167.0,2025/08,,
6461,7756.0,2025/08,"₹45,000",5000.0
6462,9052.0,,65000,2000.0
6463,142.0,2025-08,65000,
6464,3687.0,Aug-2025,42000,0.0
6465,3948.0,2025-08,65000,5000.0
6466,8697.0,Aug-2025,65000,-100.0
6467,7912.0,2025-08,-5000,5000.0
6468,1076.0,2025/08,25000,0.0
6469,1204.0,2025/08,25000,
6470,2677.0,,25000,-100.0
6471,7597.0,Aug-2025,42000,5000.0
6472,6025.0,Aug-2025,42000,0.0
6473,1343.0,2025-08,65000,2000.0
6474,2448.0,,-5000,5000.0
6475,9240.0,2025/08,,-100.0
6476,9893.0,,"₹45,000",2000.0
6477,1660.0,Aug-2025,,5000.0
6478,1026.0,2025/08,-5000,2000.0
6479,2132.0,,-5000,2000.0
6480,7826.0,2025-08,42000,5000.0
6481,7742.0,2025-08,25000,-100.0
6482,2730.0,Aug-2025,65000,-100.0
6483,9454.0,,-5000,5000.0
6484,7895.0,Aug-2025,-5000,5000.0
6485,3717.0,2025-08,25000,0.0
6486,7445.0,2025/08,42000,5000.0
6487,9888.0,2025-08,,-100.0
6488,9906.0,2025-08,42000,0.0
6489,8403.0,,25000,
6490,9290.0,Aug-2025,-5000,5000.0
6491,5265.0,2025/08,-5000,
6492,5366.0,2025/08,"₹45,000",0.0
6493,8242.0,,65000,-100.0
6494,474.0,2025/08,"₹45,000",-100.0
6495,2116.0,2025-08,,0.0
6496,1316.0,,,0.0
6497,9629.0,Aug-2025,65000,-100.0
6498,8232.0,,25000,5000.0
6499,9945.0,,42000,0.0
6500,1261.0,Aug-2025,42000,5000.0
6501,7400.0,2025-08,,2000.0
6502,3819.0,Aug-2025,-5000,5000.0
6503,7525.0,2025/08,65000,-100.0
6504,8607.0,,42000,-100.0
6505,5964.0,2025/08,-5000,
6506,5108.0,2025/08,65000,
6507,2503.0,Aug-2025,65000,-100.0
6508,796.0,2025/08,25000,2000.0
6509,7029.0,2025-08,-5000,0.0
6510,3.0,,-5000,-100.0
6511,7661.0,2025-08,-5000,0.0
6512,9161.0,,-5000,0.0
6513,8206.0,2025-08,-5000,5000.0
6514,1344.0,2025-08,,0.0
6515,8711.0,Aug-2025,25000,
6516,9569.0,2025-08,-5000,5000.0
6517,5234.0,Aug-2025,42000,
6518,6437.0,Aug-2025,"₹45,000",
6519,5099.0,Aug-2025,"₹45,000",
6520,9561.0,2025-08,,
6521,4703.0,Aug-2025,65000,
6522,4132.0,2025-08,"₹45,000",0.0
6523,6.0,2025/08,42000,2000.0
6524,6711.0,2025-08,-5000,
6525,1139.0,2025/08,-5000,
6526,989.0,2025-08,65000,5000.0
6527,1523.0,,"₹45,000",2000.0
6528,6859.0,,-5000,-100.0
6529,4306.0,2025-08,"₹45,000",0.0
6530,5070.0,2025/08,42000,2000.0
6531,8208.0,2025-08,-5000,2000.0
6532,4970.0,2025-08,"₹45,000",
6533,9734.0,Aug-2025,"₹45,000",2000.0
6534,9914.0,,65000,0.0
6535,4274.0,2025-08,42000,-100.0
6536,6937.0,,,0.0
6537,7462.0,2025/08,,5000.0
6538,768.0,Aug-2025,,
6539,1964.0,2025-08,65000,-100.0
6540,7487.0,,"₹45,000",0.0
6541,6075.0,,65000,-100.0
6542,5459.0,2025/08,,-100.0
6543,8504.0,,42000,
6544,8739.0,2025-08,"₹45,000",-100.0
6545,4635.0,2025-08,25000,-100.0
6546,4740.0,,65000,
6547,2318.0,2025-08,25000,-100.0
6548,6602.0,,65000,-100.0
6549,1645.0,Aug-2025,42000,0.0
6550,185.0,Aug-2025,-5000,5000.0
6551,5905.0,2025-08,-5000,5000.0
6552,6858.0,,42000,
6553,5868.0,Aug-2025,65000,5000.0
6554,2363.0,Aug-2025,65000,-100.0
6555,7840.0,,-5000,
6556,6346.0,2025-08,25000,2000.0
6557,9366.0,2025-08,-5000,5000.0
6558,5781.0,,42000,0.0
6559,6736.0,Aug-2025,25000,5000.0
6560,6763.0,2025/08,"₹45,000",
6561,7415.0,,25000,5000.0
6562,5041.0,2025/08,65000,5000.0
6563,4078.0,2025/08,65000,2000.0
6564,9400.0,Aug-2025,65000,5000.0
6565,7766.0,2025/08,,0.0
6566,6466.0,2025-08,-5000,2000.0
6567,6882.0,2025/08,42000,5000.0
6568,1905.0,2025-08,-5000,
6569,6466.0,,"₹45,000",5000.0
6570,4414.0,,-5000,-100.0
6571,6219.0,2025-08,-5000,0.0
6572,1278.0,,,
6573,8408.0,2025/08,42000,2000.0
6574,3136.0,,25000,
6575,7454.0,,42000,
6576,232.0,2025/08,,-100.0
6577,124.0,Aug-2025,42000,
6578,20.0,Aug-2025,25000,2000.0
6579,1940.0,2025/08,,0.0
6580,4272.0,2025/08,-5000,5000.0
6581,9001.0,Aug-2025,65000,
6582,2319.0,,42000,0.0
6583,7998.0,Aug-2025,42000,5000.0
6584,1980.0,Aug-2025,,
6585,3350.0,Aug-2025,25000,-100.0
6586,7189.0,2025-08,25000,-100.0
6587,3088.0,,"₹45,000",2000.0
6588,6338.0,,"₹45,000",
6589,2203.0,2025/08,-5000,0.0
6590,7645.0,Aug-2025,-5000,
6591,5650.0,2025-08,25000,0.0
6592,8832.0,2025/08,25000,2000.0
6593,9901.0,Aug-2025,65000,5000.0
6594,2764.0,2025-08,25000,-100.0
6595,3564.0,2025-08,-5000,
6596,5893.0,,"₹45,000",-100.0
6597,8850.0,Aug-2025,,0.0
6598,1506.0,Aug-2025,,
6599,1767.0,Aug-2025,"₹45,000",
6600,49.0,2025-08,42000,0.0
6601,5906.0,2025-08,42000,5000.0
6602,5596.0,,65000,0.0
6603,8723.0,2025-08,65000,
6604,65.0,Aug-2025,65000,-100.0
6605,5352.0,,42000,-100.0
6606,6039.0,2025/08,65000,-100.0
6607,3783.0,,65000,
6608,9141.0,2025/08,,5000.0
6609,870.0,2025-08,"₹45,000",
6610,8799.0,Aug-2025,25000,
6611,7236.0,,-5000,-100.0
6612,7335.0,Aug-2025,65000,-100.0
6613,4508.0,2025/08,,
6614,1696.0,2025-08,65000,
6615,3397.0,,-5000,-100.0
6616,1288.0,2025/08,42000,-100.0
6617,4401.0,2025/08,42000,-100.0
6618,3278.0,2025-08,65000,-100.0
6619,5.0,Aug-2025,65000,
6620,1528.0,2025-08,"₹45,000",-100.0
6621,6933.0,Aug-2025,"₹45,000",-100.0
6622,8656.0,Aug-2025,"₹45,000",0.0
6623,7294.0,2025/08,25000,5000.0
6624,2609.0,2025-08,-5000,0.0
6625,4875.0,Aug-2025,-5000,
6626,973.0,2025-08,65000,-100.0
6627,1842.0,Aug-2025,42000,
6628,3892.0,2025/08,65000,
6629,5430.0,2025-08,42000,
6630,9793.0,2025-08,-5000,5000.0
6631,4710.0,2025/08,"₹45,000",-100.0
6632,5867.0,Aug-2025,65000,0.0
6633,7305.0,2025-08,65000,5000.0
6634,2050.0,Aug-2025,,5000.0
6635,5068.0,2025/08,65000,
6636,5983.0,2025-08,,5000.0
6637,1799.0,2025-08,"₹45,000",5000.0
6638,1753.0,2025-08,,-100.0
6639,4165.0,2025/08,-5000,0.0
6640,9436.0,2025/08,25000,
6641,5721.0,2025-08,25000,-100.0
6642,672.0,2025/08,"₹45,000",
6643,4422.0,2025-08,42000,0.0
6644,5074.0,,65000,
6645,327.0,2025/08,42000,0.0
6646,7646.0,Aug-2025,25000,0.0
6647,2991.0,2025/08,"₹45,000",5000.0
6648,8971.0,2025-08,,
6649,7867.0,Aug-2025,25000,2000.0
6650,1184.0,Aug-2025,25000,-100.0
6651,8269.0,Aug-2025,25000,2000.0
6652,4919.0,2025/08,"₹45,000",
6653,812.0,,,5000.0
6654,6779.0,,65000,
6655,2760.0,2025/08,42000,
6656,152.0,Aug-2025,,-100.0
6657,8641.0,,"₹45,000",
6658,8223.0,Aug-2025,"₹45,000",2000.0
6659,3841.0,2025/08,42000,5000.0
6660,6403.0,2025-08,"₹45,000",0.0
6661,924.0,Aug-2025,-5000,-100.0
6662,5533.0,,42000,5000.0
6663,9575.0,Aug-2025,25000,5000.0
6664,2069.0,2025/08,25000,0.0
6665,5908.0,2025/08,,
6666,1796.0,2025-08,42000,2000.0
6667,8865.0,,25000,
6668,8226.0,Aug-2025,25000,0.0
6669,3278.0,,"₹45,000",-100.0
6670,3976.0,2025/08,42000,
6671,645.0,Aug-2025,,2000.0
6672,1395.0,Aug-2025,25000,
6673,8300.0,2025/08,42000,
6674,3932.0,,42000,2000.0
6675,5482.0,2025/08,42000,-100.0
6676,9620.0,2025-08,65000,
6677,6683.0,Aug-2025,,2000.0
6678,9569.0,2025/08,"₹45,000",5000.0
6679,9292.0,2025-08,25000,0.0
6680,3199.0,Aug-2025,,2000.0
